leadid,obsid,ccode,startobs,endobs,year,tenure,tenureyears,tenureend,age,female,LatinAm,Europe,Africa,Asia,MidEast
"A2.5-124","CAN-1957",20,01jan1963,22apr1963,1963,2132,6,1,68,0,0,0,0,0,0
"A2.5-127","CAN-1963",20,22apr1963,31dec1963,1963,254,1,0,66,0,0,0,0,0,0
"A2.5-127","CAN-1963",20,01jan1964,31dec1964,1964,620,2,0,67,0,0,0,0,0,0
"A2.5-127","CAN-1963",20,01jan1965,31dec1965,1965,985,3,0,68,0,0,0,0,0,0
"A2.5-127","CAN-1963",20,01jan1966,31dec1966,1966,1350,4,0,69,0,0,0,0,0,0
"A2.5-127","CAN-1963",20,01jan1967,31dec1967,1967,1715,5,0,70,0,0,0,0,0,0
"A2.5-127","CAN-1963",20,01jan1968,20apr1968,1968,1826,5,1,71,0,0,0,0,0,0
"A2.5-130","CAN-1968",20,20apr1968,31dec1968,1968,256,1,0,49,0,0,0,0,0,0
"A2.5-130","CAN-1968",20,01jan1969,31dec1969,1969,621,2,0,50,0,0,0,0,0,0
"A2.5-130","CAN-1968",20,01jan1970,31dec1970,1970,986,3,0,51,0,0,0,0,0,0
"A2.5-130","CAN-1968",20,01jan1971,31dec1971,1971,1351,4,0,52,0,0,0,0,0,0
"A2.5-130","CAN-1968",20,01jan1972,31dec1972,1972,1717,5,0,53,0,0,0,0,0,0
"A2.5-130","CAN-1968",20,01jan1973,31dec1973,1973,2082,6,0,54,0,0,0,0,0,0
"A2.5-130","CAN-1968",20,01jan1974,31dec1974,1974,2447,7,0,55,0,0,0,0,0,0
"A2.5-130","CAN-1968",20,01jan1975,31dec1975,1975,2812,8,0,56,0,0,0,0,0,0
"A2.5-130","CAN-1968",20,01jan1976,31dec1976,1976,3178,9,0,57,0,0,0,0,0,0
"A2.5-130","CAN-1968",20,01jan1977,31dec1977,1977,3543,10,0,58,0,0,0,0,0,0
"A2.5-130","CAN-1968",20,01jan1978,31dec1978,1978,3908,11,0,59,0,0,0,0,0,0
"A2.5-130","CAN-1968",20,01jan1979,04jun1979,1979,4063,11,1,60,0,0,0,0,0,0
"A2.5-133","CAN-1979",20,04jun1979,31dec1979,1979,211,1,0,40,0,0,0,0,0,0
"A2.5-136","CAN-1980",20,03mar1980,31dec1980,1980,304,1,0,61,0,0,0,0,0,0
"A2.5-133","CAN-1979",20,01jan1980,03mar1980,1980,274,1,1,41,0,0,0,0,0,0
"A2.5-136","CAN-1980",20,01jan1981,31dec1981,1981,669,2,0,62,0,0,0,0,0,0
"A2.5-136","CAN-1980",20,01jan1982,31dec1982,1982,1034,3,0,63,0,0,0,0,0,0
"A2.5-136","CAN-1980",20,01jan1983,31dec1983,1983,1399,4,0,64,0,0,0,0,0,0
"A2.5-142","CAN-1984-2",20,17sep1984,31dec1984,1984,106,0,0,45,0,0,0,0,0,0
"A2.5-136","CAN-1980",20,01jan1984,30jun1984,1984,1581,4,1,65,0,0,0,0,0,0
"A2.5-139","CAN-1984-1",20,30jun1984,17sep1984,1984,80,0,1,55,0,0,0,0,0,0
"A2.5-142","CAN-1984-2",20,01jan1985,31dec1985,1985,471,1,0,46,0,0,0,0,0,0
"A2.5-142","CAN-1984-2",20,01jan1986,31dec1986,1986,836,2,0,47,0,0,0,0,0,0
"A2.5-142","CAN-1984-2",20,01jan1987,31dec1987,1987,1201,3,0,48,0,0,0,0,0,0
"A2.5-142","CAN-1984-2",20,01jan1988,31dec1988,1988,1567,4,0,49,0,0,0,0,0,0
"A2.5-142","CAN-1984-2",20,01jan1989,31dec1989,1989,1932,5,0,50,0,0,0,0,0,0
"A2.5-142","CAN-1984-2",20,01jan1990,31dec1990,1990,2297,6,0,51,0,0,0,0,0,0
"A2.5-142","CAN-1984-2",20,01jan1991,31dec1991,1991,2662,7,0,52,0,0,0,0,0,0
"A2.5-142","CAN-1984-2",20,01jan1992,31dec1992,1992,3028,8,0,53,0,0,0,0,0,0
"A2.5-145","CAN-1993-1",20,25jun1993,04nov1993,1993,133,0,1,46,1,0,0,0,0,0
"A2.5-142","CAN-1984-2",20,01jan1993,25jun1993,1993,3204,9,1,54,0,0,0,0,0,0
"A2.5-148","CAN-1993-2",20,04nov1993,31dec1993,1993,58,0,0,54,0,0,0,0,0,0
"A2.5-148","CAN-1993-2",20,01jan1994,31dec1994,1994,423,1,0,55,0,0,0,0,0,0
"A2.5-148","CAN-1993-2",20,01jan1995,31dec1995,1995,788,2,0,56,0,0,0,0,0,0
"A2.5-148","CAN-1993-2",20,01jan1996,31dec1996,1996,1154,3,0,57,0,0,0,0,0,0
"A2.5-148","CAN-1993-2",20,01jan1997,31dec1997,1997,1519,4,0,58,0,0,0,0,0,0
"A2.5-148","CAN-1993-2",20,01jan1998,31dec1998,1998,1884,5,0,59,0,0,0,0,0,0
"A2.5-148","CAN-1993-2",20,01jan1999,31dec1999,1999,2249,6,0,60,0,0,0,0,0,0
"A2.5-148","CAN-1993-2",20,01jan2000,31dec2000,2000,2615,7,0,61,0,0,0,0,0,0
"A2.5-148","CAN-1993-2",20,01jan2001,31dec2001,2001,2980,8,0,62,0,0,0,0,0,0
"A2.5-148","CAN-1993-2",20,01jan2002,31dec2002,2002,3345,9,0,63,0,0,0,0,0,0
"A2.5-148","CAN-1993-2",20,01jan2003,12dec2003,2003,3691,10,1,64,0,0,0,0,0,0
"A2.5-151","CAN-2003",20,12dec2003,31dec2003,2003,20,0,0,65,0,0,0,0,0,0
"A2.5-151","CAN-2003",20,01jan2004,31dec2004,2004,386,1,1,66,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,16jan1967,31dec1967,1967,350,1,0,37,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1968,31dec1968,1968,716,2,0,38,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1969,31dec1969,1969,1081,3,0,39,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1970,31dec1970,1970,1446,4,0,40,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1971,31dec1971,1971,1811,5,0,41,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1972,31dec1972,1972,2177,6,0,42,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1973,31dec1973,1973,2542,7,0,43,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1974,31dec1974,1974,2907,8,0,44,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1975,31dec1975,1975,3272,9,0,45,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1976,31dec1976,1976,3638,10,0,46,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1977,31dec1977,1977,4003,11,0,47,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1978,31dec1978,1978,4368,12,0,48,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1979,31dec1979,1979,4733,13,0,49,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1980,31dec1980,1980,5099,14,0,50,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1981,31dec1981,1981,5464,15,0,51,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1982,31dec1982,1982,5829,16,0,52,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1983,31dec1983,1983,6194,17,0,53,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1984,31dec1984,1984,6560,18,0,54,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1985,31dec1985,1985,6925,19,0,55,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1986,31dec1986,1986,7290,20,0,56,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1987,31dec1987,1987,7655,21,0,57,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1988,31dec1988,1988,8021,22,0,58,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1989,31dec1989,1989,8386,23,0,59,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1990,31dec1990,1990,8751,24,0,60,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1991,31dec1991,1991,9116,25,0,61,0,0,0,0,0,0
"A2.5-157","BHM-1992",31,21aug1992,31dec1992,1992,133,0,0,45,0,0,0,0,0,0
"A2.5-154","BHM-1967",31,01jan1992,21aug1992,1992,9350,26,1,62,0,0,0,0,0,0
"A2.5-157","BHM-1992",31,01jan1993,31dec1993,1993,498,1,0,46,0,0,0,0,0,0
"A2.5-157","BHM-1992",31,01jan1994,31dec1994,1994,863,2,0,47,0,0,0,0,0,0
"A2.5-157","BHM-1992",31,01jan1995,31dec1995,1995,1228,3,0,48,0,0,0,0,0,0
"A2.5-157","BHM-1992",31,01jan1996,31dec1996,1996,1594,4,0,49,0,0,0,0,0,0
"A2.5-157","BHM-1992",31,01jan1997,31dec1997,1997,1959,5,0,50,0,0,0,0,0,0
"A2.5-157","BHM-1992",31,01jan1998,31dec1998,1998,2324,6,0,51,0,0,0,0,0,0
"A2.5-157","BHM-1992",31,01jan1999,31dec1999,1999,2689,7,0,52,0,0,0,0,0,0
"A2.5-157","BHM-1992",31,01jan2000,31dec2000,2000,3055,8,0,53,0,0,0,0,0,0
"A2.5-157","BHM-1992",31,01jan2001,31dec2001,2001,3420,9,0,54,0,0,0,0,0,0
"A2.5-160","BHM-2002",31,03may2002,31dec2002,2002,243,1,0,59,0,0,0,0,0,0
"A2.5-157","BHM-1992",31,01jan2002,03may2002,2002,3543,10,1,55,0,0,0,0,0,0
"A2.5-160","BHM-2002",31,01jan2003,31dec2003,2003,608,2,0,60,0,0,0,0,0,0
"A2.5-160","BHM-2002",31,01jan2004,31dec2004,2004,974,3,1,61,0,0,0,0,0,0
"A2.5-163","CUB-1902",40,20may1902,31dec1902,1902,226,1,0,67,0,1,0,0,0,0
"A2.5-163","CUB-1902",40,01jan1903,31dec1903,1903,591,2,0,68,0,1,0,0,0,0
"A2.5-163","CUB-1902",40,01jan1904,31dec1904,1904,957,3,0,69,0,1,0,0,0,0
"A2.5-163","CUB-1902",40,01jan1905,31dec1905,1905,1322,4,0,70,0,1,0,0,0,0
"A2.5-163","CUB-1902",40,01jan1906,28sep1906,1906,1593,4,1,71,0,1,0,0,0,0
"A2.5-166","CUB-1909",40,28jan1909,31dec1909,1909,338,1,0,51,0,1,0,0,0,0
"A2.5-166","CUB-1909",40,01jan1910,31dec1910,1910,703,2,0,52,0,1,0,0,0,0
"A2.5-166","CUB-1909",40,01jan1911,31dec1911,1911,1068,3,0,53,0,1,0,0,0,0
"A2.5-166","CUB-1909",40,01jan1912,31dec1912,1912,1434,4,0,54,0,1,0,0,0,0
"A2.5-169","CUB-1913",40,20may1913,31dec1913,1913,226,1,0,45,0,1,0,0,0,0
"A2.5-166","CUB-1909",40,01jan1913,20may1913,1913,1574,4,1,55,0,1,0,0,0,0
"A2.5-169","CUB-1913",40,01jan1914,31dec1914,1914,591,2,0,46,0,1,0,0,0,0
"A2.5-169","CUB-1913",40,01jan1915,31dec1915,1915,956,3,0,47,0,1,0,0,0,0
"A2.5-169","CUB-1913",40,01jan1916,31dec1916,1916,1322,4,0,48,0,1,0,0,0,0
"A2.5-169","CUB-1913",40,01jan1917,31dec1917,1917,1687,5,0,49,0,1,0,0,0,0
"A2.5-169","CUB-1913",40,01jan1918,31dec1918,1918,2052,6,0,50,0,1,0,0,0,0
"A2.5-169","CUB-1913",40,01jan1919,31dec1919,1919,2417,7,0,51,0,1,0,0,0,0
"A2.5-169","CUB-1913",40,01jan1920,31dec1920,1920,2783,8,0,52,0,1,0,0,0,0
"A2.5-169","CUB-1913",40,01jan1921,20may1921,1921,2923,8,1,53,0,1,0,0,0,0
"A2.5-172","CUB-1921",40,20may1921,31dec1921,1921,226,1,0,60,0,1,0,0,0,0
"A2.5-172","CUB-1921",40,01jan1922,31dec1922,1922,591,2,0,61,0,1,0,0,0,0
"A2.5-172","CUB-1921",40,01jan1923,31dec1923,1923,956,3,0,62,0,1,0,0,0,0
"A2.5-172","CUB-1921",40,01jan1924,31dec1924,1924,1322,4,0,63,0,1,0,0,0,0
"A2.5-172","CUB-1921",40,01jan1925,20may1925,1925,1462,4,1,64,0,1,0,0,0,0
"A2.5-175","CUB-1925",40,20may1925,31dec1925,1925,226,1,0,54,0,1,0,0,0,0
"A2.5-175","CUB-1925",40,01jan1926,31dec1926,1926,591,2,0,55,0,1,0,0,0,0
"A2.5-175","CUB-1925",40,01jan1927,31dec1927,1927,956,3,0,56,0,1,0,0,0,0
"A2.5-175","CUB-1925",40,01jan1928,31dec1928,1928,1322,4,0,57,0,1,0,0,0,0
"A2.5-175","CUB-1925",40,01jan1929,31dec1929,1929,1687,5,0,58,0,1,0,0,0,0
"A2.5-175","CUB-1925",40,01jan1930,31dec1930,1930,2052,6,0,59,0,1,0,0,0,0
"A2.5-175","CUB-1925",40,01jan1931,31dec1931,1931,2417,7,0,60,0,1,0,0,0,0
"A2.5-175","CUB-1925",40,01jan1932,31dec1932,1932,2783,8,0,61,0,1,0,0,0,0
"A2.5-178","CUB-1933-1",40,12aug1933,05sep1933,1933,25,0,1,62,0,1,0,0,0,0
"A2.5-175","CUB-1925",40,01jan1933,12aug1933,1933,3007,8,1,62,0,1,0,0,0,0
"A2.5-181","CUB-1933-2",40,10sep1933,31dec1933,1933,113,0,0,51,0,1,0,0,0,0
"A2.5-184","CUB-1934-1",40,15jan1934,18jan1934,1934,4,0,1,34,0,1,0,0,0,0
"A2.5-181","CUB-1933-2",40,01jan1934,15jan1934,1934,128,0,1,52,0,1,0,0,0,0
"A2.5-187","CUB-1934-2",40,18jan1934,31dec1934,1934,348,1,0,61,0,1,0,0,0,0
"A2.5-190","CUB-1935",40,12dec1935,31dec1935,1935,20,0,0,71,0,1,0,0,0,0
"A2.5-187","CUB-1934-2",40,01jan1935,12dec1935,1935,694,2,1,62,0,1,0,0,0,0
"A2.5-196","CUB-1936-2",40,28dec1936,31dec1936,1936,4,0,0,61,0,1,0,0,0,0
"A2.5-193","CUB-1936-1",40,20may1936,28dec1936,1936,223,1,1,47,0,1,0,0,0,0
"A2.5-190","CUB-1935",40,01jan1936,20may1936,1936,161,0,1,72,0,1,0,0,0,0
"A2.5-196","CUB-1936-2",40,01jan1937,31dec1937,1937,369,1,0,62,0,1,0,0,0,0
"A2.5-196","CUB-1936-2",40,01jan1938,31dec1938,1938,734,2,0,63,0,1,0,0,0,0
"A2.5-196","CUB-1936-2",40,01jan1939,31dec1939,1939,1099,3,0,64,0,1,0,0,0,0
"A2.5-199","CUB-1940",40,10oct1940,31dec1940,1940,83,0,0,39,0,1,0,0,0,0
"A2.5-196","CUB-1936-2",40,01jan1940,10oct1940,1940,1383,4,1,65,0,1,0,0,0,0
"A2.5-199","CUB-1940",40,01jan1941,31dec1941,1941,448,1,0,40,0,1,0,0,0,0
"A2.5-199","CUB-1940",40,01jan1942,31dec1942,1942,813,2,0,41,0,1,0,0,0,0
"A2.5-199","CUB-1940",40,01jan1943,31dec1943,1943,1178,3,0,42,0,1,0,0,0,0
"A2.5-199","CUB-1940",40,01jan1944,10oct1944,1944,1462,4,1,43,0,1,0,0,0,0
"A2.5-202","CUB-1944",40,10oct1944,31dec1944,1944,83,0,0,62,0,1,0,0,0,0
"A2.5-202","CUB-1944",40,01jan1945,31dec1945,1945,448,1,0,63,0,1,0,0,0,0
"A2.5-202","CUB-1944",40,01jan1946,31dec1946,1946,813,2,0,64,0,1,0,0,0,0
"A2.5-202","CUB-1944",40,01jan1947,31dec1947,1947,1178,3,0,65,0,1,0,0,0,0
"A2.5-205","CUB-1948",40,10oct1948,31dec1948,1948,83,0,0,45,0,1,0,0,0,0
"A2.5-202","CUB-1944",40,01jan1948,10oct1948,1948,1462,4,1,66,0,1,0,0,0,0
"A2.5-205","CUB-1948",40,01jan1949,31dec1949,1949,448,1,0,46,0,1,0,0,0,0
"A2.5-205","CUB-1948",40,01jan1950,31dec1950,1950,813,2,0,47,0,1,0,0,0,0
"A2.5-205","CUB-1948",40,01jan1951,31dec1951,1951,1178,3,0,48,0,1,0,0,0,0
"A2.5-208","CUB-1952",40,10mar1952,31dec1952,1952,297,1,0,51,0,1,0,0,0,0
"A2.5-205","CUB-1948",40,01jan1952,10mar1952,1952,1248,3,1,49,0,1,0,0,0,0
"A2.5-208","CUB-1952",40,01jan1953,31dec1953,1953,662,2,0,52,0,1,0,0,0,0
"A2.5-208","CUB-1952",40,01jan1954,31dec1954,1954,1027,3,0,53,0,1,0,0,0,0
"A2.5-208","CUB-1952",40,01jan1955,31dec1955,1955,1392,4,0,54,0,1,0,0,0,0
"A2.5-208","CUB-1952",40,01jan1956,31dec1956,1956,1758,5,0,55,0,1,0,0,0,0
"A2.5-208","CUB-1952",40,01jan1957,31dec1957,1957,2123,6,0,56,0,1,0,0,0,0
"A2.5-208","CUB-1952",40,01jan1958,31dec1958,1958,2488,7,0,57,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,02jan1959,31dec1959,1959,364,1,0,32,0,1,0,0,0,0
"A2.5-208","CUB-1952",40,01jan1959,01jan1959,1959,2489,7,1,58,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1960,31dec1960,1960,730,2,0,33,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1961,31dec1961,1961,1095,3,0,34,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1962,31dec1962,1962,1460,4,0,35,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1963,31dec1963,1963,1825,5,0,36,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1964,31dec1964,1964,2191,6,0,37,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1965,31dec1965,1965,2556,7,0,38,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1966,31dec1966,1966,2921,8,0,39,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1967,31dec1967,1967,3286,9,0,40,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1968,31dec1968,1968,3652,10,0,41,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1969,31dec1969,1969,4017,11,0,42,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1970,31dec1970,1970,4382,12,0,43,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1971,31dec1971,1971,4747,13,0,44,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1972,31dec1972,1972,5113,14,0,45,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1973,31dec1973,1973,5478,15,0,46,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1974,31dec1974,1974,5843,16,0,47,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1975,31dec1975,1975,6208,17,0,48,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1976,31dec1976,1976,6574,18,0,49,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1977,31dec1977,1977,6939,19,0,50,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1978,31dec1978,1978,7304,20,0,51,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1979,31dec1979,1979,7669,21,0,52,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1980,31dec1980,1980,8035,22,0,53,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1981,31dec1981,1981,8400,23,0,54,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1982,31dec1982,1982,8765,24,0,55,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1983,31dec1983,1983,9130,25,0,56,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1984,31dec1984,1984,9496,26,0,57,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1985,31dec1985,1985,9861,27,0,58,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1986,31dec1986,1986,10226,28,0,59,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1987,31dec1987,1987,10591,29,0,60,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1988,31dec1988,1988,10957,30,0,61,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1989,31dec1989,1989,11322,31,0,62,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1990,31dec1990,1990,11687,32,0,63,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1991,31dec1991,1991,12052,33,0,64,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1992,31dec1992,1992,12418,34,0,65,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1993,31dec1993,1993,12783,35,0,66,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1994,31dec1994,1994,13148,36,0,67,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1995,31dec1995,1995,13513,37,0,68,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1996,31dec1996,1996,13879,38,0,69,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1997,31dec1997,1997,14244,39,0,70,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1998,31dec1998,1998,14609,40,0,71,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan1999,31dec1999,1999,14974,41,0,72,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan2000,31dec2000,2000,15340,42,0,73,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan2001,31dec2001,2001,15705,43,0,74,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan2002,31dec2002,2002,16070,44,0,75,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan2003,31dec2003,2003,16435,45,0,76,0,1,0,0,0,0
"A2.5-211","CUB-1959",40,01jan2004,31dec2004,2004,16801,46,1,77,0,1,0,0,0,0
"A2.5-214","HAI-1874",41,11jun1874,31dec1874,1874,204,1,0,61,0,1,0,0,0,0
"A2.5-214","HAI-1874",41,01jan1875,31dec1875,1875,569,2,0,62,0,1,0,0,0,0
"A2.5-217","HAI-1876",41,23apr1876,31dec1876,1876,253,1,0,44,0,1,0,0,0,0
"A2.5-214","HAI-1874",41,01jan1876,15apr1876,1876,675,2,1,63,0,1,0,0,0,0
"A2.5-217","HAI-1876",41,01jan1877,31dec1877,1877,618,2,0,45,0,1,0,0,0,0
"A2.5-217","HAI-1876",41,01jan1878,31dec1878,1878,983,3,0,46,0,1,0,0,0,0
"A2.5-223","HAI-1879-2",41,26jul1879,02oct1879,1879,69,0,1,,0,1,0,0,0,0
"A2.5-226","HAI-1879-3",41,23oct1879,31dec1879,1879,70,0,0,64,0,1,0,0,0,0
"A2.5-217","HAI-1876",41,01jan1879,17jul1879,1879,1181,3,1,47,0,1,0,0,0,0
"A2.5-220","HAI-1879-1",41,17jul1879,26jul1879,1879,10,0,1,,0,1,0,0,0,0
"A2.5-226","HAI-1879-3",41,01jan1880,31dec1880,1880,436,1,0,65,0,1,0,0,0,0
"A2.5-226","HAI-1879-3",41,01jan1881,31dec1881,1881,801,2,0,66,0,1,0,0,0,0
"A2.5-226","HAI-1879-3",41,01jan1882,31dec1882,1882,1166,3,0,67,0,1,0,0,0,0
"A2.5-226","HAI-1879-3",41,01jan1883,31dec1883,1883,1531,4,0,68,0,1,0,0,0,0
"A2.5-226","HAI-1879-3",41,01jan1884,31dec1884,1884,1897,5,0,69,0,1,0,0,0,0
"A2.5-226","HAI-1879-3",41,01jan1885,31dec1885,1885,2262,6,0,70,0,1,0,0,0,0
"A2.5-226","HAI-1879-3",41,01jan1886,31dec1886,1886,2627,7,0,71,0,1,0,0,0,0
"A2.5-226","HAI-1879-3",41,01jan1887,31dec1887,1887,2992,8,0,72,0,1,0,0,0,0
"A2.5-226","HAI-1879-3",41,01jan1888,10aug1888,1888,3215,9,1,73,0,1,0,0,0,0
"A2.5-229","HAI-1888-1",41,10aug1888,16oct1888,1888,68,0,1,56,0,1,0,0,0,0
"A2.5-232","HAI-1888-2",41,16oct1888,31dec1888,1888,77,0,0,47,0,1,0,0,0,0
"A2.5-232","HAI-1888-2",41,01jan1889,22aug1889,1889,311,1,1,48,0,1,0,0,0,0
"A2.5-235","HAI-1889",41,25aug1889,31dec1889,1889,129,0,0,62,0,1,0,0,0,0
"A2.5-235","HAI-1889",41,01jan1890,31dec1890,1890,494,1,0,63,0,1,0,0,0,0
"A2.5-235","HAI-1889",41,01jan1891,31dec1891,1891,859,2,0,64,0,1,0,0,0,0
"A2.5-235","HAI-1889",41,01jan1892,31dec1892,1892,1225,3,0,65,0,1,0,0,0,0
"A2.5-235","HAI-1889",41,01jan1893,31dec1893,1893,1590,4,0,66,0,1,0,0,0,0
"A2.5-235","HAI-1889",41,01jan1894,31dec1894,1894,1955,5,0,67,0,1,0,0,0,0
"A2.5-235","HAI-1889",41,01jan1895,31dec1895,1895,2320,6,0,68,0,1,0,0,0,0
"A2.5-235","HAI-1889",41,01jan1896,24mar1896,1896,2404,7,1,69,0,1,0,0,0,0
"A2.5-238","HAI-1896",41,31mar1896,31dec1896,1896,276,1,0,61,0,1,0,0,0,0
"A2.5-238","HAI-1896",41,01jan1897,31dec1897,1897,641,2,0,62,0,1,0,0,0,0
"A2.5-238","HAI-1896",41,01jan1898,31dec1898,1898,1006,3,0,63,0,1,0,0,0,0
"A2.5-238","HAI-1896",41,01jan1899,31dec1899,1899,1371,4,0,64,0,1,0,0,0,0
"A2.5-238","HAI-1896",41,01jan1900,31dec1900,1900,1736,5,0,65,0,1,0,0,0,0
"A2.5-238","HAI-1896",41,01jan1901,31dec1901,1901,2101,6,0,66,0,1,0,0,0,0
"A2.5-244","HAI-1902-2",41,21dec1902,31dec1902,1902,11,0,0,82,0,1,0,0,0,0
"A2.5-238","HAI-1896",41,01jan1902,12may1902,1902,2233,6,1,67,0,1,0,0,0,0
"A2.5-241","HAI-1902-1",41,26may1902,21dec1902,1902,210,1,1,70,0,1,0,0,0,0
"A2.5-244","HAI-1902-2",41,01jan1903,31dec1903,1903,376,1,0,83,0,1,0,0,0,0
"A2.5-244","HAI-1902-2",41,01jan1904,31dec1904,1904,742,2,0,84,0,1,0,0,0,0
"A2.5-244","HAI-1902-2",41,01jan1905,31dec1905,1905,1107,3,0,85,0,1,0,0,0,0
"A2.5-244","HAI-1902-2",41,01jan1906,31dec1906,1906,1472,4,0,86,0,1,0,0,0,0
"A2.5-244","HAI-1902-2",41,01jan1907,31dec1907,1907,1837,5,0,87,0,1,0,0,0,0
"A2.5-247","HAI-1908",41,17dec1908,31dec1908,1908,15,0,0,64,0,1,0,0,0,0
"A2.5-244","HAI-1902-2",41,01jan1908,02dec1908,1908,2174,6,1,88,0,1,0,0,0,0
"A2.5-247","HAI-1908",41,01jan1909,31dec1909,1909,380,1,0,65,0,1,0,0,0,0
"A2.5-247","HAI-1908",41,01jan1910,31dec1910,1910,745,2,0,66,0,1,0,0,0,0
"A2.5-247","HAI-1908",41,01jan1911,02aug1911,1911,959,3,1,67,0,1,0,0,0,0
"A2.5-250","HAI-1911",41,14aug1911,31dec1911,1911,140,0,0,57,0,1,0,0,0,0
"A2.5-250","HAI-1911",41,01jan1912,08aug1912,1912,361,1,1,58,0,1,0,0,0,0
"A2.5-253","HAI-1912",41,08aug1912,31dec1912,1912,146,0,0,56,0,1,0,0,0,0
"A2.5-253","HAI-1912",41,01jan1913,02may1913,1913,268,1,1,57,0,1,0,0,0,0
"A2.5-256","HAI-1913",41,04may1913,31dec1913,1913,242,1,0,54,0,1,0,0,0,0
"A2.5-256","HAI-1913",41,01jan1914,27jan1914,1914,269,1,1,55,0,1,0,0,0,0
